장,조,내용
제1장 총   칙,제2조 (용어의 정의),① 이 약관에서 사용하는 용어의 정의는 아래와 같습니다.6. “오픈마켓사업자”라 함은 “오픈마켓”을 운영하는 사업자를 말합니다.
제1장 총   칙,제2조 (용어의 정의),"① 이 약관에서 사용하는 용어의 정의는 아래와 같습니다.7. “게시물”이라 함은 “회원”이 “Hive 게임 플랫폼 서비스”를 이용함에 있어 “Hive 게임 플랫폼 서비스” 상에 게시한 부호ㆍ문자ㆍ음성ㆍ음향ㆍ화상ㆍ동영상 등의 정보 형태의 글, 사진, 동영상 및 각종 파일과 링크 등을 말합니다(“회사”가 운영하는 공식 카페 등을 이용하는 경우에도 같습니다)."
제1장 총   칙,제2조 (용어의 정의),② 이 약관에서 사용하는 용어의 정의는 제1항 각 호에서 정하는 것을 제외하고는 관계법령 및 기타 일반적인 상관례에 의합니다.
제1장 총   칙,제3조 (약관의 명시와 개정),"① “회사”는 이 약관의 내용을 “회원”이 쉽게 알 수 있도록 “Hive 게임 플랫폼 서비스”의 초기 구동 화면, “회사”의 홈페이지(www.withhive.com), 또는 “Hive 게임 플랫폼 서비스”내 설정, 도움말 등 “회사”가 지정하는 영역 등에 게시하는 방식으로 “회원”에게 공지합니다."
제1장 총   칙,제3조 (약관의 명시와 개정),② “회사”는 “회원”이 “회사”와 이 약관의 내용에 관하여 질의 및 응답을 할 수 있도록 “Hive 게임 플랫폼 서비스” 내에 질의응답 게시판 또는 기능 등을 마련합니다.
제1장 총   칙,제3조 (약관의 명시와 개정),"③ “회사”는 “Hive 게임 플랫폼 서비스”를 이용하고자 하는 자(이하 “이용자”)가 이 약관의 내용을 쉽게 알 수 있도록 작성하여 고지하고 약관에 정해져 있는 내용 중 계약 해제 및 해지, “회사”의 면책사항 및 “회원”에 대한 보상 등과 같은 중요한 내용을 “회원”이 쉽게 이해할 수 있도록 굵은 글씨 등으로 처리하거나 별도의 연결화면 또는 팝업 화면 등을 제공하고 이용자의 동의를 얻도록 합니다."
제1장 총   칙,제3조 (약관의 명시와 개정),"④ “회사”는 필요한 경우 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」, 「콘텐츠산업진흥법」, 기타 관련 법령, 지침, 고시 등의 제/개정, “오픈마켓”의 정책 변경, 시스템 변경 등에 따라 필요한 경우 관련 법령 등에 위배되지 않는 범위 내에서 이 약관을 수시로 변경할 수 있습니다."
제1장 총   칙,제3조 (약관의 명시와 개정),"⑤ “회사”가 이 약관을 변경할 경우, 변경된 약관의 내용과 적용일자를 명시하여 그 적용일로부터 7일 이전(“회원”에게 불리하거나 중대한 사항의 변경은 30일 이전)부터 그 적용일자 경과 후 상당한 기간이 경과할 때까지 전자우편, 쪽지, SMS, 푸시 알림(Push Notification), 기타 전자적 수단 또는 “회사”의 웹사이트, 공식 카페 또는 “Hive 게임 플랫폼 서비스” 내 공지사항 란을 이용하여 통지 또는 공지합니다."
제1장 총   칙,제3조 (약관의 명시와 개정),"⑥ ""회사""가 이 약관을 개정할 경우에는 개정약관 공지 후 개정약관의 적용에 대한 ""회원""의 동의 여부를 확인합니다. 단, 개정약관 공지 시 ""회원""이 동의 또는 거부의 의사표시를 하지 않으면 승낙한 것으로 간주하겠다는 내용을 명확하게 따로 고지한 경우에는 ""회원""이 약관 시행일까지 거부의사를 표시하지 않는다면 개정약관에 동의한 것으로 간주할 수 있습니다."
제1장 총   칙,제3조 (약관의 명시와 개정),⑦ “회원”이 개정된 약관의 적용에 대하여 동의하지 않는 경우 “회사” 또는 “회원”은 “Hive 게임 플랫폼 서비스” 이용계약을 해지할 수 있습니다.
제1장 총   칙,제4조 (약관 외 준칙),"이 약관에서 정하지 아니한 사항과 이 약관의 해석에 관하여는 「전자상거래 등에서의 소비자보호에 관한 법률」,「약관의 규제에 관한 법률」,「정보통신망이용촉진 및 정보보호 등에 관한 법률」,「콘텐츠산업진흥법」, 기타 관련 법령에 따릅니다."
제1장 총   칙,제5조 (운영정책),"① 이 약관을 적용하기 위하여 필요한 사항과 “회원”의 권익을 보호하고 “Hive 게임 플랫폼 서비스” 내 질서를 유지하기 위하여, “회사”는 이 약관에서 구체적 범위를 정하여 위임한 사항을 서비스 운영정책(이하 “운영정책”)으로 정할 수 있습니다. 이 경우 “운영정책” 등은 이 약관에 대한 보충적 효력을 갖습니다."
제1장 총   칙,제5조 (운영정책),"② “회사”는 “운영정책”의 내용을 “회원”이 알 수 있도록 “Hive 게임 플랫폼 서비스”의 초기화면 또는 “Hive 게임 플랫폼 서비스” 홈페이지에 게시하거나, 기타 “Hive 게임 플랫폼 서비스” 내 설정, 도움말 등 “회사”가 정하는 영역에 “운영정책”을 게시하거나 “운영정책”을 확인할 수 있는 페이지로 접근 가능한 연결화면을 제공하는 등의 방법으로 “회원”에게 공지합니다."
제1장 총   칙,제5조 (운영정책),"③ “회원”의 권리 또는 의무에 중대한 변경을 가져오거나 약관의 내용을 변경하는 것과 동일한 효력이 발생하는 “운영정책”의 개정의 경우에는 제3조의 절차에 따릅니다. 단, “운영정책”의 개정이 다음 각 호의 어느 하나에 해당하는 경우에는 제2항의 방법으로 사전에 공지합니다."
제1장 총   칙,제5조 (운영정책),"③ “회원”의 권리 또는 의무에 중대한 변경을 가져오거나 약관의 내용을 변경하는 것과 동일한 효력이 발생하는 “운영정책”의 개정의 경우에는 제3조의 절차에 따릅니다. 단, “운영정책”의 개정이 다음 각 호의 어느 하나에 해당하는 경우에는 제2항의 방법으로 사전에 공지합니다.1. 이 약관에서 구체적인 범위를 정하여 위임한 사항을 개정하는 경우"
제1장 총   칙,제5조 (운영정책),"③ “회원”의 권리 또는 의무에 중대한 변경을 가져오거나 약관의 내용을 변경하는 것과 동일한 효력이 발생하는 “운영정책”의 개정의 경우에는 제3조의 절차에 따릅니다. 단, “운영정책”의 개정이 다음 각 호의 어느 하나에 해당하는 경우에는 제2항의 방법으로 사전에 공지합니다.2. “회원”의 권리 또는 의무와 관련 없는 사항을 개정하는 경우"
제1장 총   칙,제5조 (운영정책),"③ “회원”의 권리 또는 의무에 중대한 변경을 가져오거나 약관의 내용을 변경하는 것과 동일한 효력이 발생하는 “운영정책”의 개정의 경우에는 제3조의 절차에 따릅니다. 단, “운영정책”의 개정이 다음 각 호의 어느 하나에 해당하는 경우에는 제2항의 방법으로 사전에 공지합니다.3. “운영정책”의 내용이 약관에서 정한 내용과 근본적으로 다르지 않고, “회원”이 예측 가능한 범위 내에서 “운영정책”을 개정하는 경우"
제2장 이용계약의 체결,제6조 (이용신청 및 방법),① “회사”가 제공하는 “Hive 게임 플랫폼 서비스”를 이용하고자 하는 자(이하 “이용자”)는 이 약관을 읽고 그 내용에 동의한 후 회사가 정한 방법 및 절차에 따라 이용 신청을 하여야 합니다.
제2장 이용계약의 체결,제6조 (이용신청 및 방법),"② “이용자”는 반드시 본인의 진정한 정보로 이용 신청을 하여야 합니다. 실명 또는 식별정보를 허위로 기재하거나 타인의 개인정보를 도용한 경우 이 약관에 따른 “회원”의 권리를 주장할 수 없고, “회사”는 환급 없이 이용계약을 취소하거나 해지할 수 있습니다."
제2장 이용계약의 체결,제6조 (이용신청 및 방법),"③ “이용자”는 반드시 본인 소유의 스마트폰, 태블릿PC 등의 모바일 단말기를 이용하여 이용 신청을 하여야 합니다. 타인 소유의 모바일 단말기를 도용하여 이용 신청을 하는 경우 일부 “Hive 게임 플랫폼 서비스”의 이용에 제한이 있거나 “Hive 게임 플랫폼 서비스” 이용 기록이 삭제되는 등의 불이익이 있을 수 있습니다. 특히, 추후 타인 소유의 모바일 단말기를 도용한 것으로 확인되는 경우 해당 단말기로의 “Hive 게임 플랫폼 서비스” 이용이 제한될 수 있습니다."
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),"① “회사”는 “이용자”가 이 약관의 내용에 동의하여 이용 신청을 한 경우, 신청을 거부할 만한 상당한 이유가 없는 한 신청이 접수된 순으로 “Hive 게임 플랫폼 서비스” 이용신청을 승낙합니다."
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),② “회사”는 다음 각 호의 어느 하나에 해당하는 이용신청에 대해서는 승낙을 하지 않을 수 있습니다.
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),② “회사”는 다음 각 호의 어느 하나에 해당하는 이용신청에 대해서는 승낙을 하지 않을 수 있습니다.1. 제6조에 위반하여 이용신청을 하는 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),② “회사”는 다음 각 호의 어느 하나에 해당하는 이용신청에 대해서는 승낙을 하지 않을 수 있습니다.2. 신청자가 이전에 이 약관에 의하여 “회원”자격을 상실하거나 또는 제한된 기록이 있는 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),② “회사”는 다음 각 호의 어느 하나에 해당하는 이용신청에 대해서는 승낙을 하지 않을 수 있습니다.3. “회사”가 아직 “Hive 게임 플랫폼 서비스”를 제공할 것으로 결정하지 않은 국가에서 “Hive 게임 플랫폼 서비스”를 이용하는 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),② “회사”는 다음 각 호의 어느 하나에 해당하는 이용신청에 대해서는 승낙을 하지 않을 수 있습니다.4. 법령에서 금지하는 위법행위를 할 목적으로 이용 신청을 하는 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),② “회사”는 다음 각 호의 어느 하나에 해당하는 이용신청에 대해서는 승낙을 하지 않을 수 있습니다.5. 그 밖에 제1호 내지 제4호에 준하는 사유로서 승낙이 부적절하다고 판단되는 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),③ 회사는 다음 각 호의 어느 하나에 해당하는 경우에는 그 사유가 해소될 때까지 승낙을 유보할 수 있습니다.
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),③ 회사는 다음 각 호의 어느 하나에 해당하는 경우에는 그 사유가 해소될 때까지 승낙을 유보할 수 있습니다.1. 회사의 설비에 여유가 없거나 기술적 장애가 있는 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),③ 회사는 다음 각 호의 어느 하나에 해당하는 경우에는 그 사유가 해소될 때까지 승낙을 유보할 수 있습니다.2. “Hive 게임 플랫폼 서비스” 상의 장애가 발생한 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),③ 회사는 다음 각 호의 어느 하나에 해당하는 경우에는 그 사유가 해소될 때까지 승낙을 유보할 수 있습니다.3. 그 밖에 위 각 호에 준하는 사유로서 이용 신청의 승낙이 곤란한 경우
제2장 이용계약의 체결,제7조 (이용신청의 승낙과 제한),"④ “회사”는 관련 법령 또는 “회사”, “오픈마켓사업자”의 정책에 따라 등급별로 구분하여 이용시간, 이용횟수, 서비스 메뉴 등을 세분하여 이용에 차등을 두는 조건 또는 법률 규정에 따른 등급 및 연령 준수를 위해 이용 등급별로 이용을 제한하는 조건을 부가하여 이용신청을 승낙할 수 있습니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"① “회사”와 “Hive 게임 플랫폼 서비스”를 탑재한 모바일 게임 어플리케이션의 서비스 제공자(이하 “게임 서비스 제공자”라 합니다)는 “Hive 게임 플랫폼 서비스”의 운영과 이를 통한 모바일 게임 어플리케이션 서비스의 제공을 위하여 불가피하게 “회원”의 개인정보를 공동으로 각각 수집하여 이용합니다. 이를 위하여 “회사”과 “게임 서비스 제공자”는 “Hive 게임 플랫폼 서비스” 및 모바일 게임 어플리케이션 서비스의 “회원” 가입 단계 또는 개인정보 수집 전에 이용자 또는 “회원”에게 “회사”와 “게임 서비스 제공자”가 개인정보를 각자 수집, 이용하는 것에 대하여 명백히 구분하여 동의를 받습니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"② “회사”와 “게임 서비스 제공자”가 각자 “회원”의 개인정보를 수집, 이용하는 것은 “회원”이 “Hive 게임 플랫폼 서비스”가 탑재되어 있는 게임 어플리케이션을 하나의 “계정”으로 편리하게 이용하게 하여 “회원”의 편의를 최대한 보장하기 위함이며, 이를 위하여 “회원”은 이 약관 및 별도의 개인정보 수집 및 이용 동의란에 체크함으로써 이를 수용하고 동의합니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"③ “회사”와 “게임 서비스 제공자”는 “회원”으로부터 별도로 구분하여 개인정보를 수집, 이용하는 이외에 “회원”의 명시적인 사전 동의 없이는 제3자에게 ”회원”의 개인정보를 제공하지 않습니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"④ “Hive 게임 플랫폼 서비스”운영을 위한 시스템 비용의 최소화 및 효율적인 운영 등을 위하여, “게임 서비스 제공자”는 “게임 서비스 제공자”가 수집한 “회원”의 개인정보 취급을 “회사”에 위탁하며 이에 대한 구체적인 내용은 개인정보 처리방침에 명시, 고지합니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"⑤ “회원”은 이 약관에 의하여 정보를 제공하여야 하는 경우에는 진실된 정보를 제공하여야 하며, 허위의 정보 제공으로 인하여 발생한 불이익에 대해서는 보호받지 못합니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"⑥ “회원”은 자신이 제공한 개인정보를 수정할 수 있습니다. 다만, “Hive 게임 플랫폼 서비스” 제공 및 관리를 위하여 필요한 계정, 단말기 정보 등의 개인정보는 수정할 수 없을 수 있습니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"⑦ “회원”은 자신이 제공한 정보가 변경되었을 경우, 지체 없이 “Hive 게임 플랫폼 서비스” 내 관리 페이지나 홈페이지, 고객센터 등을 통하여 변경된 정보로 수정하여야 합니다. 변경된 사항을 알리지 않아 발생한 불이익에 대해서 “회사”는 책임을 지지 않습니다."
제2장 이용계약의 체결,제8조 (개인정보의 수집 및 이용),"⑧ “회사”와 “게임 서비스 제공자”가 “Hive 게임 플랫폼 서비스”를 통한 게임 서비스의 운영 및 제공을 중단하고 “게임 서비스 제공자”가 별도로 운영하는 플랫폼 서비스로 변경되는 경우, “회원”은 “게임 서비스 제공자”가 별도로 운영하는 플랫폼 서비스의 회원으로 전환되며, “게임 서비스 제공자”는 “Hive 게임 플랫폼 서비스”를 통한 게임 서비스 제공을 위하여 수집한 “회원”의 개인정보를 “게임 서비스 제공자”의 별도 플랫폼 서비스 제공을 위하여 사용할 수 있습니다."
제2장 이용계약의 체결,제9조 (개인정보의 보호 및 관리),① “회사”는 관계 법령이 정하는 바에 따라 “회원”의 개인정보를 보호하기 위해 노력합니다. “회원” 개인정보의 보호 및 사용에 대해서는 관계 법령 및 “회사”가 별도로 고지하는 개인정보 처리방침이 적용됩니다.
제2장 이용계약의 체결,제9조 (개인정보의 보호 및 관리),② “회사”가 제공하는 “Hive 게임 플랫폼 서비스”에서 단순히 링크된 제3자 제공의 서비스에 대하여는 “회사”의 개인정보 처리방침이 적용되지 않습니다.
제2장 이용계약의 체결,제9조 (개인정보의 보호 및 관리),"③ “회사”는 “회원”의 귀책사유로 인하여 노출된 “회원”의 계정정보를 포함한 모든 정보에 대해서 일체의 책임을 지지 않습니다. 다만, “회사”의 귀책사유로 인한 경우에는 그러하지 않습니다."
제 3장 계약 당사자의 의무,제10조 (“회사”의 의무),"① “회사”는 관련 법령을 준수하고, 이 약관이 정하는 권리의 행사와 의무의 이행을 신의에 따라 성실하게 합니다."
제 3장 계약 당사자의 의무,제10조 (“회사”의 의무),② “회사”는 “회원”이 안전하게 “Hive 게임 플랫폼 서비스”를 이용할 수 있도록 개인정보 보호를 위해 보안시스템을 갖추어야 하며 개인정보 처리방침을 공시하고 준수합니다. “회사”는 이 약관 및 개인정보 처리방침에서 정한 경우를 제외하고는 “회원”의 개인정보가 제3자에게 공개 또는 제공되지 않도록 합니다.
제 3장 계약 당사자의 의무,제10조 (“회사”의 의무),"③ “회사”는 관계 법령 및 이 약관에서 금지하거나 미풍양속에 반하는 행위를 하지 않으며, 계속적이고 안정적인 “Hive 게임 플랫폼 서비스”를 제공하기 위하여 노력합니다. 만약 설비에 장애가 생기거나 데이터 등이 소멸된 때에는 천재지변, 비상사태, 현재의 기술로는 해결할 수 없는 결함 및 장애 등 부득이한 사유가 없는 한 지체 없이 이를 수리 또는 복구하도록 최선의 노력을 다합니다."
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.1. “회원”가입 신청 또는 변경 시 허위 내용 또는 타인의 정보를 도용하여 기재, 등록하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.2. “회사”의 운영진, 임직원 또는 관계자를 사칭하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.3. 다른 “회원”의 정보가 도용되거나 비정상적으로 사용된 것으로 “회사”가 판단 또는 의심할 수 있는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.4. 타인의 “서비스” 이용을 방해하는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.5. “회사”의 정상적인 “서비스”의 제공을 고의로 방해하는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.6. “회사”가 제공 또는 승인하지 아니한 컴퓨터 프로그램이나 기기 또는 장치를 제작, 배포, 이용, 광고하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.7. “서비스”의 기술적 보호조치를 무력화하거나 정상적인 운영을 방해할 목적으로 “회사”가 제공 또는 승인하지 아니한 컴퓨터 프로그램이나 기기 또는 장치를 이용하는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.8. “서비스” 내 버그를 악용하거나 비정상적인 방법으로 기록, 점수 게임머니, 아이템 등을 취득하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.9. “회사”가 사전승인 하지 않은 프로그램 등을 이용하여 “서비스”의 정상적인 질서, 밸런스, 규칙 등을 회피 또는 우회하여 비정상적인 기록, 점수, 게임머니, 아이템 등을 획득하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.10. “회사”의 사전승낙 없이 “서비스”를 이용한 영리활동을 하는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.11. “회원” 계정을 타인과 거래하거나 계정 내 캐쉬, 게임머니, 아이템 등을 타인과 매매하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.12. “회사” 또는 제3자의 저작권 등 기타 지식재산권을 침해하는 내용을 전송, 게시, 전자우편 또는 기타의 방법으로 타인에게 유포하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.13. ”서비스”를 통하여 얻은 정보를 “회사”의 사전승낙 없이 ”서비스” 이용 외의 목적으로 복제하거나 이를 출판 및 방송 등에 사용하거나 제3자에게 제공하는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.14. 다른 “회원”을 희롱, 위협, 모욕하거나 특정 이용자에게 지속적으로 고통, 불편을 주는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.15. 모욕적이거나 개인신상에 대한 내용이어서 타인의 명예나 프라이버시를 침해할 수 있는 내용을 전송, 게시, 전자우편 또는 기타의 방법으로 타인에게 유포하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"① “회원”은 다음의 행위를 하여서는 안 됩니다.16. 공공질서 및 미풍양속에 위반되는 음란한 내용의 정보, 문장, 도형, 음향, 동영상을 전송, 게시, 전자우편 또는 기타의 방법으로 타인에게 유포하는 행위"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.17. 범죄와 관련이 있다고 객관적으로 판단되는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),① “회원”은 다음의 행위를 하여서는 안 됩니다.18. 기타 관계 법령에 위반되는 행위
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"② “회원”은 이 약관, “회사”가 정한 정책, 공지사항 등을 확인하고 준수하여야 합니다."
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"③ “회사”는 제1항 내지 제2항 및 다음 각 호의 어느 하나에 해당하는 행위의 구체적인 유형을 운영정책에서 정할 수 있으며, “회원”은 이를 준수할 의무가 있습니다."
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"③ “회사”는 제1항 내지 제2항 및 다음 각 호의 어느 하나에 해당하는 행위의 구체적인 유형을 운영정책에서 정할 수 있으며, “회원”은 이를 준수할 의무가 있습니다.1. “회원”의 계정명, 캐릭터명, 길드명, 기타 “Hive 게임 플랫폼 서비스” 내에서 사용하는 명칭에 대한 제한"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"③ “회사”는 제1항 내지 제2항 및 다음 각 호의 어느 하나에 해당하는 행위의 구체적인 유형을 운영정책에서 정할 수 있으며, “회원”은 이를 준수할 의무가 있습니다.2. 채팅 내용과 방법에 대한 제한"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"③ “회사”는 제1항 내지 제2항 및 다음 각 호의 어느 하나에 해당하는 행위의 구체적인 유형을 운영정책에서 정할 수 있으며, “회원”은 이를 준수할 의무가 있습니다.3. 게시판의 이용에 대한 제한"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"③ “회사”는 제1항 내지 제2항 및 다음 각 호의 어느 하나에 해당하는 행위의 구체적인 유형을 운영정책에서 정할 수 있으며, “회원”은 이를 준수할 의무가 있습니다.4. “Hive 게임 플랫폼 서비스”의 이용 방법에 대한 제한"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"③ “회사”는 제1항 내지 제2항 및 다음 각 호의 어느 하나에 해당하는 행위의 구체적인 유형을 운영정책에서 정할 수 있으며, “회원”은 이를 준수할 의무가 있습니다.5. 기타 “회원”의 “Hive 게임 플랫폼 서비스” 이용에 대한 본질적인 권리를 침해하지 않는 범위 내에서 “회사”가 “서비스”의 운영 상 필요하다고 인정하는 사항"
제 3장 계약 당사자의 의무,제11조 (“회원”의 의무),"④ “회원”은 “Hive 게임 플랫폼 서비스”를 이용함에 있어 “회원” 본인 소유의 휴대전화, 태블릿PC, 기타 모바일 기기를 타인에게 교부, 대여하여서는 아니 되며, 분실되지 않도록 관리하여야 합니다. 본인 소유의 단말기가 타인에게 교부, 대여, 분실됨에 따라 발생하는 일체의 문제에 대해 “회사”는 책임지지 않습니다."
제4장 서비스의 이용,제12조 (서비스의 제공 및 변경),"① “Hive 게임 플랫폼 서비스”는 기본적으로 “Hive 게임 플랫폼 서비스”에 가입한 회원이 설정한 1개 또는 복수의 계정(아이디 및 비밀번호)을 이용하여 “Hive 게임 플랫폼 서비스”가 탑재된 “게임 서비스 제공자”의 게임을 해당 계정을 기반으로 이용할 수 있도록 하며, 기타 “Hive 게임 플랫폼 서비스”에서 지원하는 다양한 커뮤니티 기능 및 정보 제공 기능을 지원합니다."
