장,조,내용
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.② 등록사항을 누락하거나 오기하여 신청하는 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.③ 사업자가 회사에 이용 요금을 납부하지 않거나 잘못 납부한 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.④ 사업자가 타인의 신용카드, 은행계좌 등 결제수단을 무단으로 이용 또는 도용하여 이용요금을 결제하는 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.⑤ 사회의 안녕, 질서 또는 미풍양속을 저해할 목적이 있을 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.⑥ 회사에 피해를 입히려는 목적으로 신청을 하였거나 회사의 업무를 방해하였을 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.⑦ 사업자의 대표가 신용정보의 이용 및 보호에 관한 법률에 의한 신용불량자로 등록되어 있는 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.⑧ 사업자가 법이 정한 사업자 등록 요건을 갖추지 못한 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.⑨ 기타 사업자의 귀책사유로 이용 승인이 불가능한 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"3. 회사는 다음 각 호의 1에 해당하는 신청에 대하여는 승인을 하지 않거나, 추후 확인 시에 이용 신청이 취소될 수 있습니다.⑩ 회사의 사정으로 사업자의 이용신청을 받아들이기 불가능한 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),4. 회사는 다음의 경우에 해당하는 이용 신청에 대해서 승인 제한 사유가 해소될 때까지 승인을 제한할 수 있습니다.
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),"4. 회사는 다음의 경우에 해당하는 이용 신청에 대해서 승인 제한 사유가 해소될 때까지 승인을 제한할 수 있습니다.① IP 서비스를 위한 설비의 부족, 정기 점검 또는 공사 등으로 인해 만족스러운 IP 서비스를 제공할 수 없다고 판단 될 경우"
제2장 IP 서비스 이용계약,제5조 (IP 서비스 이용 신청),4. 회사는 다음의 경우에 해당하는 이용 신청에 대해서 승인 제한 사유가 해소될 때까지 승인을 제한할 수 있습니다.② IP 서비스를 위한 설비의 장애 또는 IP 서비스 이용 요금 결제수단의 장애가 발생한 경우
제2장 IP 서비스 이용계약,제6조 (IP 서비스 종류),1. IP 서비스에는 정해진 시간만큼 사용하는 선불 정량제와 정해진 일자만큼 사용하는 선불 정액제가 있습니다.
제2장 IP 서비스 이용계약,제6조 (IP 서비스 종류),2. 선불 정량제 상품 및 선불 정액제 상품 종류별 이용 요금은 회사가 사업자 전용 홈페이지(http://www.playwithzone.com)등 온라인 또는 인쇄 매체를 통하여 별도로 공지하는 내용에 따릅니다.
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)",1. 회사가 제공하는 IP 서비스 이용을 위해서는 이용신청과 동시에 이용 요금을 납입해야 이용이 가능합니다.
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)",2. 납입 방법은 회사가 정한 방법 중에서 사업자가 택할 수 있습니다.
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)","3. 이용 요금의 청구는 사업자를 단위로 하며, IP 서비스 상품의 종류별로 회사가 정한 바에 따라 청구합니다."
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)",4. 사업자는 요금과 관련하여 청구서 등의 정확한 수령 및 문의전화 수신을 위하여 주소지 이전 또는 전화번호 변경 등 신상과 관련된 변경사항은 정해진 절차에 따라 바로 회사에 알려야 합니다.
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)",5. 사업자의 신고 누락 등으로 인하여 발생한 불이익에 대해서는 회사가 책임지지 않습니다.
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)","6. 사업자가 IP 서비스 신청 후 정해진 계약 기간이나 서비스 만료 이전에 서비스 중지나 해지를 요청하는 경우, 사업자는 이 약관 제18조(환불)에서 정한 바에 따라 환불수수료 등을 부담하여야 합니다."
제2장 IP 서비스 이용계약,"제7조 (이용 요금의 납입, 청구)",7. 사업자가 납부할 금액을 연체하였을 경우 회사는 연체금액에 해당하는 사업자의 재산에 대하여 법원에 가압류 신청을 하는 등 필요한 법적 조치를 취할 수 있습니다.
제2장 IP 서비스 이용계약,제8조 (정보서비스 이용신청),"1. 정보서비스 회원이 되고자 하는 사업자는 회사가 정한 가입 양식에 따라 스스로 정보서비스 이용계정과 비밀번호를 생성하고, 정보서비스 회원정보를 기입한 뒤 “가입” 버튼을 누르는 것으로 정보서비스 회원가입 신청을 함으로써 정보서비스 이용신청을 합니다."
제2장 IP 서비스 이용계약,제8조 (정보서비스 이용신청),2. 회사는 다음 각 호의 1에 해당하는 이용신청에 대해서는 정보서비스 회원가입 신청을 승인하지 아니하거나 승인 이후에도 회원자격을 박탈할 수 있습니다.
제2장 IP 서비스 이용계약,제8조 (정보서비스 이용신청),"2. 회사는 다음 각 호의 1에 해당하는 이용신청에 대해서는 정보서비스 회원가입 신청을 승인하지 아니하거나 승인 이후에도 회원자격을 박탈할 수 있습니다.① 제 5조 3항의 각 호에 해당하여 IP 서비스 이용 신청이 승인되지 않거나, 취소된 경우"
제2장 IP 서비스 이용계약,제8조 (정보서비스 이용신청),2. 회사는 다음 각 호의 1에 해당하는 이용신청에 대해서는 정보서비스 회원가입 신청을 승인하지 아니하거나 승인 이후에도 회원자격을 박탈할 수 있습니다.② IP 서비스 이용계약을 해지하여 IP 서비스를 이용하지 아니하는 경우
제2장 IP 서비스 이용계약,제8조 (정보서비스 이용신청),"2. 회사는 다음 각 호의 1에 해당하는 이용신청에 대해서는 정보서비스 회원가입 신청을 승인하지 아니하거나 승인 이후에도 회원자격을 박탈할 수 있습니다.③ 정보서비스 회원정보를 허위로 기재하거나, 일부 사항을 기재 누락, 오기가 있을 경우"
제2장 IP 서비스 이용계약,제8조 (정보서비스 이용신청),3. 정보서비스 회원이 된 사업자는 제 1항의 정보서비스 회원정보에 변경사항이 발생한 경우 즉시 변경사항을 정정하여 기재하거나 정해진 절차에 따라 회사로 통보하여야 한다.
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다."
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.① 사업자가 요금을 납부하지 않거나, 납부자 확인이 불가능한 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.② 사업자의 귀책사유로 선불 정량제 및 선불 정액제 승인이 불가능하다고 판단되는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.③ 타인의 결제 정보 등을 도용하거나 부정한 행위로 거래를 하는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.④ 타인의 명의나 개인정보를 도용하여 IP 서비스를 이용하는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.⑤ IP 서비스에 대한 권리를 제 3자에게 양도, 매매하는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.⑥ 결제 수단을 악용하여 불법적인 행위를 하는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.⑦ 해킹 또는 기타 시스템에 무리를 주는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.⑧ IP 서비스 가입 시 등록한 사업자정보의 전부 또는 일부가 허위임이 밝혀지는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"1. 회사는 다음의 각 항에 해당하는 선불 정량제 및 선불 정액제 결제 승인 신청에 대해서는 승인을 하지 않거나, 추후 해당 승인을 취소할 수 있습니다.⑨ 기타 이용약관을 위반하여 IP 서비스를 이용하는 경우"
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),2. 회사는 다음 각 항에 해당하는 경우에는 선불 정량제 및 선불정액제 이용신청에 대한 승인 제한 사유가 해소 될 때까지 승인을 제한 할 수 있습니다.
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),2. 회사는 다음 각 항에 해당하는 경우에는 선불 정량제 및 선불정액제 이용신청에 대한 승인 제한 사유가 해소 될 때까지 승인을 제한 할 수 있습니다.① IP 서비스 설비가 부족하여 모든 사업자에게 만족스러운 IP 서비스를 제공할 수 없다고 판단될 경우
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),2. 회사는 다음 각 항에 해당하는 경우에는 선불 정량제 및 선불정액제 이용신청에 대한 승인 제한 사유가 해소 될 때까지 승인을 제한 할 수 있습니다.② IP 서비스와 관련하여 기술상 지장이 있는 경우
제2장 IP 서비스 이용계약,제9조 (결제승인 및 이용제한),"2. 회사는 다음 각 항에 해당하는 경우에는 선불 정량제 및 선불정액제 이용신청에 대한 승인 제한 사유가 해소 될 때까지 승인을 제한 할 수 있습니다.③ 각 결제 수단 제공 업체의 장애, 점검 등으로 결제수단에 장애가 발생하여 결제 서비스 제공이 불가능한 경우"
제2장 IP 서비스 이용계약,"제10조 (선불 정량제, 선불 정액제 이용 및 차감)","1. 선불 정량제 및 선불 정액제는 본 약관에서 정한 IP 서비스 상품 등 유료 컨텐츠로 이용됩니다. 단, 일부 컨텐츠의 경우에는 선불 정량제 및 선불 정액제 사용이 제한될 수 있습니다."
제2장 IP 서비스 이용계약,"제10조 (선불 정량제, 선불 정액제 이용 및 차감)",2. 선불 정량제 및 선불 정액제는 회사가 제공하는 IP 서비스 상품 등 유료 컨텐츠가 각 IP에서 이용 종료 되는 시점에서 즉시 차감 됩니다.
제2장 IP 서비스 이용계약,"제10조 (선불 정량제, 선불 정액제 이용 및 차감)","3. 회사의 귀책 사유로 인하여 유료 컨텐츠가 손상, 훼손, 분실 또는 삭제 되었을 경우, 해당 유료 컨텐츠를 복원 및 재충전해 줍니다."
제2장 IP 서비스 이용계약,"제10조 (선불 정량제, 선불 정액제 이용 및 차감)","4. 선불 정량제 구매 시 선 충전 된 순서대로 선불 정량제 시간이 차감 되며, 선불 정량제 시간이 모두 차감된 이후 무료 정량제 시간이 차감 됩니다."
제2장 IP 서비스 이용계약,"제10조 (선불 정량제, 선불 정액제 이용 및 차감)",5. 선불 정액제 구매 시 선 충전된 순서대로 선불 정액제 일자가 차감 되며 선불 정액제 일자가 모두 차감된 이후 무료 정액제 일자가 차감 됩니다.
제2장 IP 서비스 이용계약,제11조 (이용기간),"1. 사업자가 구입한 선불 정량제 및 선불 정액제의 잔여시간 또는 잔여일자는 구입한 날로부터 2년 이내에 사용하여야 하고, 그 기간 내에 사용하지 않는 경우 그 잔여시간 또는 잔여일자는 소멸합니다."
제2장 IP 서비스 이용계약,제11조 (이용기간),"2. 회사가 사업자에게 지급한 무료 정량제 및 무료 정액제 시간은 지급한 날로부터 1년 이내에 사용하여야 하고, 그 기간 내에 사용하지 않는 경우 잔여시간 또는 잔여일자는 소멸합니다."
제3장 계약 당사자의 의무,제12조 (회사의 의무),"1. 회사는 사업자로부터 제기되는 의견이나 불만이 정당하다고 객관적으로 인정 될 경우에는 합리적인 기간 내에 신속하게 처리하여야 합니다. 다만, 처리에 장기간이 소요되는 경우에는 사업자에게 그 사유와 처리일정을 공지하거나 e-mail, 전화 또는 서면으로 개별 통보하여야 합니다."
제3장 계약 당사자의 의무,제12조 (회사의 의무),"2. 회사는 IP 서비스 제공과 관련하여 취득한 사업자의 정보를 사업자의 승낙 없이 제3자에게 제공하지 아니하며, 여타의 상업적인 목적으로도 사용하지 않습니다. 다만 다음의 경우에는 예외로 합니다."
제3장 계약 당사자의 의무,제12조 (회사의 의무),"2. 회사는 IP 서비스 제공과 관련하여 취득한 사업자의 정보를 사업자의 승낙 없이 제3자에게 제공하지 아니하며, 여타의 상업적인 목적으로도 사용하지 않습니다. 다만 다음의 경우에는 예외로 합니다.① 금융실명거래 및 비밀보장에 관한 법률, 신용정보의 이용 및 보호에 관한 법률, 전기통신 기본법, 전기통신 사업법, 지방세법, 소비자 보호법, 한국 은행법, 형사 소송법 등 법령에 특별한 규정이 있는 경우"
제3장 계약 당사자의 의무,제12조 (회사의 의무),"2. 회사는 IP 서비스 제공과 관련하여 취득한 사업자의 정보를 사업자의 승낙 없이 제3자에게 제공하지 아니하며, 여타의 상업적인 목적으로도 사용하지 않습니다. 다만 다음의 경우에는 예외로 합니다.② IP 서비스 제공에 따른 요금정산을 위하여 필요한 경우"
제3장 계약 당사자의 의무,제12조 (회사의 의무),"2. 회사는 IP 서비스 제공과 관련하여 취득한 사업자의 정보를 사업자의 승낙 없이 제3자에게 제공하지 아니하며, 여타의 상업적인 목적으로도 사용하지 않습니다. 다만 다음의 경우에는 예외로 합니다.③ 통계작성, 학술연구 또는 시장조사를 위하여 필요한 경우로서 특정 개인을 식별할 수 없는 형태로 제공하는 경우"
제3장 계약 당사자의 의무,제12조 (회사의 의무),"3. 회사는 계속적이고 안정적인 IP 서비스의 제공을 위하여 IP 서비스를 개선하던 중 설비에 장애가 생기거나 데이터 등이 소멸된 때에는 천재지변, 비상사태, 해결이 곤란한 기술적 결함 등 부득이한 사유가 없는 한 지체 없이 이를 수리 또는 복구하도록 최선의 노력을 다합니다."
제3장 계약 당사자의 의무,제12조 (회사의 의무),"4. 회사는 이용 계약의 체결, 계약 사항의 변경 및 해지 등 사업자와의 계약 관련 절차 및 내용 등을 온라인을 통하여 공지하여야 하며, 변경된 사항이 있을 때에는 즉시 공지하여야 합니다."
제3장 계약 당사자의 의무,제13조 (사업자의 의무),1. 사업자는 IP 서비스 이용신청을 함에 있어서 계정 등록 시 사업자의 실명으로 모든 사항을 사실에 근거하여 작성하여야 하며 허위정보를 제공해서는 안됩니다. 허위정보 또는 타인의 정보로 이용신청을 하여 비 실명 계정이 등록된 경우 회사로부터 어떠한 보호조치도 받을 수 없습니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),2. 사업자는 회사가 IP 서비스 이용과 관련하여 필요한 사항을 사업자에게 알릴 수 있도록 계정 등록 시 연락 가능한 e-mail 주소 및 전화번호 등을 제공합니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),3. 사업자는 계정의 이름을 선정 시에는 다음 각 호에 해당하는 내용을 이용해서는 안됩니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),3. 사업자는 계정의 이름을 선정 시에는 다음 각 호에 해당하는 내용을 이용해서는 안됩니다.① 회사가 인정하는 게임의 공식 운영자인 게임마스터(GM)의 아이디를 사칭하는 내용
제3장 계약 당사자의 의무,제13조 (사업자의 의무),3. 사업자는 계정의 이름을 선정 시에는 다음 각 호에 해당하는 내용을 이용해서는 안됩니다.② 선정적인고 음란한 내용
제3장 계약 당사자의 의무,제13조 (사업자의 의무),3. 사업자는 계정의 이름을 선정 시에는 다음 각 호에 해당하는 내용을 이용해서는 안됩니다.③ 반사회적이고 관계법령에 저촉되는 내용
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"3. 사업자는 계정의 이름을 선정 시에는 다음 각 호에 해당하는 내용을 이용해서는 안됩니다.④ 기타 제3자의 상표권, 저작권에 위배될 가능성이 있는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"3. 사업자는 계정의 이름을 선정 시에는 다음 각 호에 해당하는 내용을 이용해서는 안됩니다.⑤ 비어, 속어라고 판단되는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),4. 사업자는 주소 및 연락처 등 사업자의 정보가 변경된 경우에는 이를 회사에 즉시 알려야 합니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),5. 사업자는 본인의 계정 및 비밀번호를 관리 할 책임을 집니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),6. 사업자는 타인의 계정을 부정하게 이용 하여서는 안됩니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다."
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.① 범죄행위를 목적으로 하거나 범죄행위를 교사하는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.② 반국가적 행위의 수행을 목적으로 하는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.③ 선량한 풍속, 기타 사회질서를 해하는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.④ 타인의 명예를 손상시키거나 권리를 침해하는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.⑤ 욕설이나 노골적인 성 묘사를 하는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.⑥ 다른 사업자를 음해하거나 인종 차별적인 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"7. 사업자는 공공의 안녕, 질서 또는 미풍양속을 해하는 다음 각 호의 통신을 하여서는 안됩니다.⑦ 기타 관련법 규정상 금지하고 있는 내용"
제3장 계약 당사자의 의무,제13조 (사업자의 의무),8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.
제3장 계약 당사자의 의무,제13조 (사업자의 의무),"8. 사업자는 회사에서 제공하는 IP 서비스를 본래의 이용목적 이외의 용도로 사용하거나 다음 각 호에 해당하는 행위를 해서는 안됩니다.① 다른 사업자를 희롱하거나, 위협하거나, 특정 사업자에게 지속적으로 고통을 주거나, 불편을 주는 행위"
